"x1","x2","x3"
4.01136298049589e-06,4.33525830432976e-06,3.89599227034824e-06
4.27466261407262e-06,4.65049918750895e-06,4.07835503434711e-06
4.44471419685823e-06,4.4019811297035e-06,3.88158484294086e-06
4.05750814243719e-06,3.77065299320097e-06,4.25893087589554e-06
4.18111388886609e-06,4.37524103485775e-06,3.87992051735606e-06
3.99425522335348e-06,4.24516001785196e-06,3.89067640040604e-06
4.4208039247661e-06,4.34494693300071e-06,3.40728793633987e-06
4.32104332573513e-06,4.27424894884933e-06,4.43967978851227e-06
3.90021753315786e-06,3.97205663132952e-06,3.77183456272924e-06
4.27033102023138e-06,3.92561839698838e-06,4.28181111953144e-06
4.83895097169351e-06,3.96900647084956e-06,4.14291126055748e-06
4.35984283921004e-06,4.56649560518277e-06,4.8716683299823e-06
4.25396305400183e-06,4.21509248816839e-06,4.29551091472611e-06
4.04242009536564e-06,4.46605333099163e-06,4.05747164224882e-06
3.80587193302686e-06,4.24666367009573e-06,4.30096620819856e-06
4.07892038873828e-06,4.0132989735355e-06,3.9972287534808e-06
4.03882622692474e-06,4.38146224227374e-06,4.12357859261975e-06
4.12701080306105e-06,3.77099037079708e-06,4.20584866039765e-06
4.28757599055965e-06,3.82919072587385e-06,4.0025314039523e-06
4.18516866919363e-06,3.87191641467467e-06,4.01088630243668e-06
4.42945445119889e-06,3.84219545282566e-06,4.39605880722303e-06
4.29789408267218e-06,3.39514396559212e-06,4.34489401551137e-06
4.69953289346033e-06,4.12169119521696e-06,4.2235243717866e-06
3.92837794522033e-06,4.0206181431627e-06,4.11904051121104e-06
4.1583266066952e-06,3.88289098581232e-06,4.02954802375741e-06
4.50852494442727e-06,4.52971402315318e-06,4.24876710052719e-06
4.25110732432292e-06,4.36329647201221e-06,4.25951908956389e-06
4.19223117698828e-06,3.88378866885705e-06,4.211539970913e-06
4.08489918629028e-06,4.01075955611106e-06,3.95397402725966e-06
4.41061049941752e-06,3.70493452718409e-06,4.1204545301452e-06
5.07892145519265e-06,4.05532951172306e-06,4.76747582731323e-06
4.63760796531164e-06,3.92827629647244e-06,4.17779273168441e-06
4.31196484792706e-06,4.28675884319756e-06,3.83312688835849e-06
4.39332997300936e-06,4.14249479288167e-06,4.79369082738256e-06
4.35488004250431e-06,4.14162370242751e-06,4.51290194476339e-06
4.31817216864078e-06,4.01909543284409e-06,4.0854548473513e-06
4.05927403919258e-06,3.73962855987926e-06,4.12228165733374e-06
4.48489380852108e-06,4.19773020258362e-06,4.2557493670807e-06
4.02244573984243e-06,4.35500421463688e-06,4.37423071133284e-06
4.37614327474573e-06,4.29113198724863e-06,4.60990252393294e-06
4.66735241108545e-06,4.2524703270773e-06,4.20198067260349e-06
3.93655190861936e-06,4.12146817951008e-06,3.86086651835309e-06
4.10740779183154e-06,4.19940900314481e-06,3.81427938159634e-06
3.9415698777388e-06,4.02498386572712e-06,4.06126746200041e-06
3.54685749148514e-06,4.26473810549117e-06,4.2641678384875e-06
3.93616555685201e-06,4.2233612603696e-06,4.08611585312367e-06
3.64945120872984e-06,4.58956471246254e-06,4.36729044312948e-06
3.77171886346192e-06,4.14289177118192e-06,4.21305408437786e-06
3.84212992371979e-06,4.08639099169765e-06,4.47160693337826e-06
4.58276404091322e-06,4.36967401325744e-06,4.78041601111154e-06
4.20766349812303e-06,4.32671368595871e-06,4.10797036224503e-06
3.8175348234292e-06,3.85384165308641e-06,3.72734366964014e-06
4.05968463566465e-06,4.06165356539566e-06,4.19028259199915e-06
4.18290919170667e-06,4.31661182993093e-06,4.31333215827027e-06
4.32943272695215e-06,5.0850688185191e-06,3.85907144106327e-06
4.04589684778037e-06,4.177866194033e-06,4.32650951203973e-06
3.96717669294315e-06,4.46612947934251e-06,4.1021570881446e-06
3.78704388056268e-06,4.44479581844296e-06,4.66690422418355e-06
4.3071699144891e-06,5.06377005424036e-06,5.0041873629994e-06
4.45012190267996e-06,4.08519871395009e-06,4.73665707647191e-06
4.11181804201853e-06,4.52212263461052e-06,4.22093619873854e-06
3.77171137021729e-06,3.82736720667109e-06,4.11311539026571e-06
4.04427844937283e-06,4.26735665186841e-06,4.07295956387604e-06
4.49935463360797e-06,4.07992549643038e-06,4.34625009490798e-06
3.94809324674197e-06,3.97036342020868e-06,4.09876469246602e-06
3.88865651213286e-06,4.31043794108658e-06,4.17539259454313e-06
4.06264550535261e-06,4.33538849702021e-06,4.36747349955919e-06
4.19543510989635e-06,4.05983639676409e-06,4.72937786887159e-06
4.19560649192128e-06,4.31898873837721e-06,4.50947168129003e-06
3.82968703814025e-06,4.31572405854179e-06,4.41184068082511e-06
3.87861225630124e-06,4.15207086454745e-06,4.06664129235843e-06
3.94288984052924e-06,4.37561267666114e-06,4.27081066619184e-06
3.82684012600075e-06,3.77369554083413e-06,4.36432490372224e-06
4.41634995644936e-06,3.49235866573863e-06,4.367656027552e-06
4.38009107738474e-06,3.76815002224922e-06,4.52993943504733e-06
4.35178568924789e-06,4.13798537778478e-06,4.28461616865304e-06
4.30547753641571e-06,4.23590007634237e-06,4.31977710433239e-06
3.69909011998117e-06,3.88180479427317e-06,4.1738742527873e-06
4.18165031243033e-06,3.95097651251522e-06,4.11209101849178e-06
4.20105502663382e-06,4.18556568420019e-06,4.12744665393071e-06
4.24247206767114e-06,4.17338340553732e-06,4.53169958557423e-06
4.7339295748956e-06,4.21651128657021e-06,4.62203352600469e-06
4.02922930489226e-06,3.88388522843892e-06,3.65692455523807e-06
4.65641885589745e-06,4.08672864858301e-06,4.10962155296332e-06
5.10301288140765e-06,4.16003993733406e-06,4.47279033228635e-06
4.55934518007643e-06,4.26717954795556e-06,4.79308605364787e-06
4.66081129985009e-06,4.87076442963878e-06,4.63085318564825e-06
4.61650973273626e-06,4.39066158556729e-06,4.67455203274145e-06
4.29318219523985e-06,4.45581481752344e-06,4.46034537241691e-06
4.31153203151066e-06,4.18547493788305e-06,4.57071675839788e-06
4.7440369087188e-06,4.12614758517023e-06,4.57448680905338e-06
4.20342460858494e-06,3.92617523063101e-06,4.66339095827416e-06
4.38638328196086e-06,4.26841589852668e-06,3.58000463113725e-06
4.31563112668592e-06,4.8164591106177e-06,4.63597384199522e-06
4.25628441850949e-06,4.6121687418205e-06,4.61659944758365e-06
3.79455831079839e-06,4.03715363509376e-06,4.14947107184008e-06
4.29206806267934e-06,4.46341273765331e-06,4.59243447776355e-06
3.5678644418645e-06,4.03736091300431e-06,4.57875284344595e-06
4.48684617933831e-06,4.50008648408493e-06,4.67486815309603e-06
4.51135901867361e-06,3.85135863232468e-06,4.3805264433235e-06
4.27737268793317e-06,4.20325528040094e-06,4.55700938342287e-06
3.15185654597113e-06,3.99240735945999e-06,4.34737615155753e-06
4.31330999462343e-06,4.01018110536813e-06,4.55984402533528e-06
3.57478596124407e-06,4.55145112124261e-06,4.44204313652541e-06
3.54561959115252e-06,4.41882594800349e-06,4.6741982071522e-06
3.71215325648373e-06,4.50350857013693e-06,4.44075576725782e-06
4.1340462640938e-06,4.47193837700589e-06,4.26912565025887e-06
3.9457277120672e-06,4.15382300792375e-06,4.3845568833882e-06
4.06677699255679e-06,4.21102399029736e-06,4.7815174267138e-06
4.16415092656641e-06,4.33556470530319e-06,4.25874454330939e-06
4.21254885828251e-06,4.30608770743731e-06,4.13170616787298e-06
4.60617161811704e-06,3.84072591472481e-06,3.92278877893484e-06
4.0091441256415e-06,3.55695121017088e-06,3.75986080159074e-06
4.10149304672823e-06,4.24330691372533e-06,4.56360420472051e-06
3.68813859884359e-06,3.93330908933539e-06,4.29066449415941e-06
4.19236392480773e-06,4.45427947066199e-06,4.86362881605793e-06
3.83481067497307e-06,4.15252772921637e-06,4.67428476087865e-06
3.9751378544108e-06,3.95027272450801e-06,3.88614999220015e-06
3.78683404303196e-06,4.08662426399902e-06,4.00758861651645e-06
3.9260956585287e-06,3.75675001852637e-06,3.82328278296438e-06
4.17970237759716e-06,3.9539833247751e-06,3.69041079322705e-06
4.36085217973712e-06,4.4388567733824e-06,4.10246622209507e-06
4.3134898030462e-06,4.55100576022744e-06,4.17236105738174e-06
4.71149358862189e-06,4.37592444406675e-06,4.13071311311486e-06
4.39343867788395e-06,4.08837388867602e-06,4.81124469678516e-06
4.24882568952958e-06,3.56506994009788e-06,4.36926988632214e-06
4.6612365907484e-06,4.41436185410381e-06,4.47142295854279e-06
4.32316044855422e-06,4.34765262483949e-06,4.42855553276011e-06
