"x1","x2","x3"
4.956965328336e-06,4.79969914460213e-06,5.55019271397374e-06
4.96882261808491e-06,4.37993941649834e-06,5.1603420467087e-06
5.42059333926075e-06,4.80135557286454e-06,5.04434897424869e-06
5.08865096905166e-06,4.58436986260414e-06,4.82449054287783e-06
5.25327426878474e-06,4.53771135537469e-06,4.85388066784985e-06
4.63318688366486e-06,4.26324558765245e-06,5.1637217278915e-06
4.77949326048619e-06,5.21048992133402e-06,4.53466476218278e-06
5.50579604998261e-06,5.13281265572608e-06,4.80766645156238e-06
4.77643318364748e-06,5.50526843205551e-06,5.13932583292599e-06
5.04637213274133e-06,5.09499229274152e-06,5.12830721272565e-06
4.93514779323132e-06,5.11391633858123e-06,4.98281806176981e-06
5.34831029278406e-06,5.28202137914736e-06,4.32538051813963e-06
5.3361829470542e-06,4.84003427280224e-06,4.75822527272347e-06
4.92895173012344e-06,5.02353924593086e-06,5.18894588998351e-06
5.38232618005761e-06,5.03175970336574e-06,5.48691220543437e-06
5.05932401494958e-06,4.51122261852865e-06,4.92408440151683e-06
5.26813286563972e-06,5.3402232577725e-06,5.15352756202539e-06
4.5962269904459e-06,5.1532070796255e-06,5.2812498130402e-06
5.02293132125048e-06,4.74991368439729e-06,5.26421734730926e-06
5.35602639552218e-06,5.25145638320379e-06,5.19165759055259e-06
4.9548571089435e-06,5.09845156678142e-06,4.97082534491144e-06
5.56165094706176e-06,5.09842467023379e-06,4.96847392542828e-06
5.02702032601234e-06,5.28850939497963e-06,5.35267814416932e-06
5.43694946969396e-06,5.62591444792159e-06,5.30185227623848e-06
4.81815536674829e-06,4.60168678059271e-06,4.94932548759004e-06
4.63624237032711e-06,5.01971153931004e-06,5.72101207571835e-06
4.63251995412708e-06,5.21174080089848e-06,5.60187520638979e-06
5.14451219881355e-06,4.49747635709278e-06,4.9974989558396e-06
5.11042415004259e-06,5.18144534251513e-06,5.34888622327557e-06
5.44930847328036e-06,4.93021221164918e-06,4.93195433044742e-06
4.7533970099409e-06,4.50144987391298e-06,4.59665618463736e-06
5.17781028789332e-06,4.88338879840293e-06,4.84480353308259e-06
5.60142492073454e-06,4.84184929983173e-06,5.1089812888371e-06
5.47042916008839e-06,4.76600167444834e-06,4.42694845804131e-06
5.34832702164273e-06,5.19769643862675e-06,5.11665319357414e-06
5.17706935971869e-06,4.86937344392444e-06,4.80107394051006e-06
5.129344343592e-06,4.72405276910291e-06,4.86168646582307e-06
4.59348512733419e-06,4.24509352452234e-06,4.71066191607e-06
4.98387419693023e-06,5.46441035376983e-06,5.22635872992776e-06
5.18338109328264e-06,5.74966915179384e-06,4.77149857435111e-06
5.63679738676572e-06,5.59140712030085e-06,4.53682277998546e-06
5.38842135912731e-06,4.76955003607351e-06,5.16160714479573e-06
4.66818625858205e-06,5.1497600739722e-06,5.09110948211688e-06
4.91438618188086e-06,4.86883826204475e-06,5.21201627337333e-06
5.10976329238348e-06,4.6185740298218e-06,4.88246995435551e-06
5.29078635433006e-06,4.74131211956335e-06,5.07411482242431e-06
4.26266851160372e-06,4.43137315767589e-06,4.31366643238005e-06
4.88588639691143e-06,5.15834219607303e-06,4.87028792745207e-06
4.67696279471271e-06,4.81401804998481e-06,5.61753071438802e-06
4.79615341320989e-06,4.14232278173738e-06,5.60973690882851e-06
5.17262366784235e-06,4.84729532761233e-06,5.39239250141235e-06
5.14677666735836e-06,4.68802440218214e-06,4.83083464709834e-06
4.98957535258721e-06,4.56747521083911e-06,4.92249586085688e-06
4.79391279693379e-06,4.92977049348681e-06,5.25390379915973e-06
5.17101984335965e-06,4.69311070862559e-06,5.83934351205624e-06
4.37633907377773e-06,5.61092682306733e-06,5.4351007951113e-06
5.0265527159672e-06,5.09463908920433e-06,5.86800653678161e-06
4.46205876882299e-06,5.06039623213686e-06,5.79816401128177e-06
4.6471895995668e-06,5.05055311802921e-06,5.23925671263414e-06
4.82089001253111e-06,4.63492052956173e-06,5.59694347938206e-06
5.0605797463012e-06,5.47743004743075e-06,5.00762524816305e-06
4.89359156338835e-06,5.46950586090893e-06,5.69055122596707e-06
4.54129046651846e-06,5.20820087392758e-06,4.7613584577771e-06
5.05902989699888e-06,5.08507772046505e-06,5.14539916122863e-06
4.45864515935434e-06,5.2361260872229e-06,5.21884208623351e-06
5.37602194864226e-06,5.19771284803119e-06,5.08749357060849e-06
5.12292507602323e-06,4.66996210498065e-06,4.94184881542272e-06
5.45167817629813e-06,5.11738141610725e-06,4.67490002598886e-06
5.25456942230031e-06,4.59053655195448e-06,4.59451577534657e-06
5.08873347492263e-06,4.99467171114496e-06,5.10528282677309e-06
4.78498850815245e-06,5.07474033677548e-06,4.97416518631049e-06
4.60219294929305e-06,5.34484704339579e-06,5.40614772196262e-06
4.76775134100054e-06,5.23586947218755e-06,5.63790978102403e-06
4.76776367823379e-06,6.0672560588315e-06,5.45283596459835e-06
5.48078731439372e-06,4.44073594985544e-06,4.49149552718208e-06
5.71393665523209e-06,4.75317980525354e-06,5.11693646504484e-06
5.75018617635169e-06,5.24895793229306e-06,5.01678185723641e-06
5.03774762930861e-06,4.96242312931649e-06,5.19766224214553e-06
4.82267982146895e-06,5.32190418992631e-06,4.54777315296785e-06
4.87859800666767e-06,5.44639157850189e-06,5.19209195829857e-06
4.27840687447007e-06,5.40470331775407e-06,4.92005140689435e-06
5.17110605271794e-06,4.63749682087928e-06,5.2795546243645e-06
4.40926760387527e-06,5.00387702147357e-06,4.82660687446602e-06
4.86951964055657e-06,4.90986383192758e-06,4.85768709153971e-06
4.91562223129144e-06,5.37609535431799e-06,5.63587907704586e-06
5.06379035334708e-06,5.04714960868289e-06,5.14150827616945e-06
4.58487472210083e-06,5.08855954459795e-06,4.59540122613738e-06
5.06823430399901e-06,4.86330952188326e-06,4.39867609250877e-06
4.85651058601033e-06,4.42723041269838e-06,5.01277093806399e-06
5.09326817488204e-06,4.82655113275112e-06,4.9468898618084e-06
5.88342443237062e-06,5.10937465823816e-06,4.199693068492e-06
4.74597986195644e-06,5.3450155660928e-06,5.23147727155261e-06
5.06312817441564e-06,4.95972694277652e-06,5.01651616824097e-06
5.67759355375415e-06,5.47837341188566e-06,5.09833990725831e-06
4.77907269737237e-06,4.65518742931956e-06,5.02616225579769e-06
5.28810096053456e-06,4.78686909076582e-06,4.84749079745594e-06
5.32393771497254e-06,5.26314120986198e-06,5.05542457754779e-06
5.88527026607782e-06,5.49115682232907e-06,5.40389427170489e-06
5.42558656291319e-06,4.86434152596397e-06,5.62161347492524e-06
5.08388471204401e-06,4.51468399322987e-06,5.01560979647098e-06
5.16734413790774e-06,5.46570444266916e-06,5.54456793714532e-06
5.46822372813789e-06,5.49491812468075e-06,5.55149086697826e-06
5.71255555273484e-06,4.66428890678026e-06,4.7964262683083e-06
5.11712300604852e-06,5.67354535222929e-06,5.2989245579194e-06
5.10012864789952e-06,5.02583635225155e-06,5.19428748295317e-06
4.7660458940094e-06,5.54652416301919e-06,5.01001473854197e-06
4.6327715024149e-06,4.66824681371994e-06,5.33697933664475e-06
5.18802923153005e-06,5.92108990281272e-06,4.88179674723629e-06
4.99038996598679e-06,5.46764047687551e-06,4.95816190563141e-06
5.07683689212743e-06,5.13404475003425e-06,5.5399113118494e-06
5.67788411844303e-06,5.48926985228315e-06,5.46249537408337e-06
5.04631312801995e-06,4.7921725813565e-06,5.30314824203303e-06
5.27511058088129e-06,4.95398840177256e-06,5.27950979023749e-06
5.42355244621204e-06,5.32643546344417e-06,5.28216412424912e-06
4.83729321603615e-06,5.58592875859598e-06,4.87894839847027e-06
5.38926902967028e-06,5.36122341445377e-06,4.65109358019199e-06
5.71952750944725e-06,5.05551533931142e-06,5.4598351972023e-06
5.05729664380011e-06,5.15256864450938e-06,5.64652132583621e-06
5.03207933737998e-06,4.85040382392568e-06,5.44723100053464e-06
5.09742540759807e-06,5.05430267706527e-06,4.92941995530773e-06
5.3767125077395e-06,5.77931735731941e-06,5.04371500042658e-06
4.18347845544903e-06,5.7303841692754e-06,5.41733436222081e-06
4.82606619385245e-06,4.7695968878299e-06,6.03111381407562e-06
4.41188632443655e-06,5.27612947674996e-06,5.85042734335444e-06
5.73162246058472e-06,4.75633861350569e-06,4.44952611559573e-06
5.65262706826831e-06,4.91939523207874e-06,4.67279591783707e-06
5.38160811374513e-06,4.89858902308281e-06,4.95746122617571e-06
5.4276809481131e-06,5.15115876575415e-06,5.89375988582786e-06
4.93751143533302e-06,5.080789927348e-06,5.3380659019369e-06
5.1611161478728e-06,4.35642203765162e-06,4.57736427166591e-06
4.91691051912006e-06,5.14573488525075e-06,4.37186358376349e-06
5.25068538477562e-06,5.52478249230072e-06,4.65689083316377e-06
5.47351947986389e-06,5.31880038005337e-06,4.87365919318917e-06
4.91733109275437e-06,4.69891880523526e-06,5.28012091544318e-06
5.11636203608947e-06,5.28944168316789e-06,4.87504596233936e-06
4.53365751926768e-06,5.03504597713184e-06,4.89082923468767e-06
4.94761789566911e-06,4.97090207716853e-06,4.44383306987144e-06
4.99054893581292e-06,5.15139126570024e-06,5.44637425548822e-06
5.07303815227087e-06,4.89817882443159e-06,5.02749041604355e-06
5.24248021071687e-06,4.65836540043722e-06,5.18826644849641e-06
5.88935949386542e-06,4.83515496468569e-06,5.28646299855954e-06
5.42854463435151e-06,5.2771844814421e-06,5.64369523057883e-06
5.28912192556405e-06,5.14252464714573e-06,5.35803988162046e-06
5.21285434751729e-06,5.57373896722932e-06,5.0112408343512e-06
4.81098239189667e-06,5.66774451924058e-06,5.25799709712281e-06
5.35590348278766e-06,4.8920995093725e-06,5.01365028507944e-06
4.18232499082212e-06,5.31966901113945e-06,5.47348424795628e-06
5.00731561744617e-06,4.69957471260664e-06,5.33925445970817e-06
4.96873703162561e-06,4.89841824381247e-06,4.83590656923306e-06
5.24312332552297e-06,4.7388989837734e-06,4.84711265503179e-06
5.2314327691868e-06,5.10728052590284e-06,5.24179351736706e-06
5.21542202477565e-06,4.37756734708259e-06,5.3505758631046e-06
6.10185883800812e-06,4.87670634966555e-06,5.42791677356613e-06
5.24928067292856e-06,5.12767972100414e-06,5.14878051718466e-06
5.15150674358982e-06,4.91455485425754e-06,5.16588121859841e-06
5.65175654987931e-06,5.11131692080504e-06,5.57934897737196e-06
4.91108662863659e-06,4.92345967655392e-06,4.94653509135518e-06
4.91205963443743e-06,4.90862493347194e-06,5.01463762508734e-06
5.1386617600357e-06,4.84388070536991e-06,5.04182267950069e-06
5.09347242649724e-06,4.48313131521475e-06,5.11627712748216e-06
